Asistencia_Escolar,s01a_03,s01a_02,area,depto,s01a_07_1,s01a_09,yhogpc,niv_ed,s06a_06,s06a_07,s06a_12,Grupo_Edad,Ingreso_log,Rural,Tiene_Electricidad,Agua_Red,Riesgo_Desercion
1,11.0,1.0,1.0,1.0,27.0,2.0,1191.75,1.0,5.0,2.0,1.0,6-11 años,7.084016844396216,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,445.0,3.0,5.0,1.0,1.0,15-16 años,6.100318952020064,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,445.0,1.0,5.0,1.0,1.0,12-14 años,6.100318952020064,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,1564.9466552734375,1.0,8.0,1.0,1.0,6-11 años,7.356245811649625,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,2591.416748046875,1.0,5.0,1.0,1.0,6-11 años,7.860345826973548,0,1,1,0
1,7.0,1.0,1.0,1.0,6.0,2.0,2591.416748046875,0.0,5.0,1.0,1.0,6-11 años,7.860345826973548,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,1509.666748046875,3.0,5.0,1.0,1.0,17-19 años,7.32030638735018,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,2.0,1509.666748046875,3.0,5.0,1.0,1.0,15-16 años,7.32030638735018,0,1,1,0
1,13.0,1.0,1.0,1.0,6.0,2.0,1565.0625,3.0,8.0,2.0,1.0,12-14 años,7.356319786354597,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,1565.0625,1.0,8.0,2.0,1.0,12-14 años,7.356319786354597,0,1,1,0
1,14.0,1.0,1.0,1.0,6.0,2.0,750.6777954101562,3.0,6.0,1.0,1.0,12-14 años,6.622307768582781,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,750.6777954101562,1.0,6.0,1.0,1.0,6-11 años,6.622307768582781,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,1295.0,1.0,6.0,1.0,1.0,6-11 años,7.16703787691222,0,1,1,0
1,9.0,2.0,1.0,1.0,6.0,2.0,696.6666870117188,1.0,5.0,1.0,1.0,6-11 años,6.547741462939455,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,2577.4326171875,3.0,8.0,1.0,1.0,15-16 años,7.8549369805870155,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,628.5199584960938,3.0,8.0,1.0,1.0,17-19 años,6.444957558297277,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,2.0,628.5199584960938,3.0,8.0,1.0,1.0,15-16 años,6.444957558297277,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,628.5199584960938,1.0,8.0,1.0,1.0,6-11 años,6.444957558297277,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,3187.361083984375,1.0,8.0,1.0,1.0,12-14 años,8.067262296979461,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,2.0,2501.288818359375,3.0,5.0,1.0,1.0,15-16 años,7.824961119360504,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,1361.477783203125,5.0,8.0,1.0,1.0,17-19 años,7.217060220498493,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,1361.477783203125,3.0,8.0,1.0,1.0,17-19 años,7.217060220498493,0,1,1,0
1,7.0,2.0,1.0,1.0,6.0,2.0,1361.477783203125,1.0,8.0,1.0,1.0,6-11 años,7.217060220498493,0,1,1,0
1,13.0,2.0,1.0,1.0,6.0,2.0,1315.416748046875,2.0,8.0,1.0,1.0,12-14 años,7.182668739600586,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,1637.5,4.0,8.0,1.0,1.0,17-19 años,7.401536468138869,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,1.0,1637.5,3.0,8.0,1.0,1.0,12-14 años,7.401536468138869,0,1,1,0
1,8.0,2.0,1.0,1.0,6.0,2.0,1624.56005859375,1.0,8.0,1.0,1.0,6-11 años,7.3936076868274805,0,1,1,0
1,13.0,1.0,1.0,1.0,6.0,2.0,949.4816284179688,3.0,8.0,1.0,1.0,12-14 años,6.8569688334070955,0,1,1,0
1,8.0,1.0,1.0,1.0,6.0,2.0,949.4816284179688,1.0,8.0,1.0,1.0,6-11 años,6.8569688334070955,0,1,1,0
1,8.0,2.0,1.0,1.0,6.0,2.0,2255.35986328125,1.0,5.0,1.0,1.0,6-11 años,7.721508113762768,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,643.6875,1.0,6.0,2.0,1.0,6-11 años,6.4687657032655705,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,2.0,867.5,3.0,6.0,2.0,1.0,12-14 años,6.766767585681159,0,1,1,0
1,8.0,2.0,1.0,1.0,6.0,2.0,1486.9000244140625,1.0,6.0,1.0,1.0,6-11 años,7.305121025242054,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,674.0,1.0,4.0,1.0,1.0,12-14 años,6.51471269087253,0,1,1,0
1,7.0,2.0,1.0,1.0,6.0,2.0,674.0,1.0,4.0,1.0,1.0,6-11 años,6.51471269087253,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,1430.3583984375,2.0,8.0,2.0,1.0,12-14 años,7.266379201334219,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,1363.949951171875,5.0,8.0,1.0,1.0,17-19 años,7.2188730411387025,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,1749.5616455078125,1.0,8.0,2.0,1.0,6-11 años,7.46769195571742,0,1,1,0
1,19.0,2.0,1.0,1.0,6.0,2.0,1166.6666259765625,5.0,6.0,1.0,1.0,17-19 años,7.062762699682014,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,3205.5,1.0,3.0,1.0,1.0,6-11 años,8.072935278588918,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,2060.0,3.0,6.0,1.0,1.0,17-19 años,7.630946580890459,0,1,1,0
1,19.0,2.0,1.0,1.0,6.0,2.0,1596.666748046875,5.0,6.0,1.0,1.0,17-19 años,7.376299561428434,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,1596.666748046875,3.0,6.0,1.0,1.0,15-16 años,7.376299561428434,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,1851.22216796875,3.0,6.0,1.0,1.0,17-19 años,7.524141369117603,0,1,1,0
1,18.0,2.0,1.0,1.0,6.0,2.0,5479.16650390625,4.0,6.0,1.0,1.0,17-19 años,8.608890763404977,0,1,1,0
1,10.0,2.0,1.0,1.0,6.0,2.0,1609.22216796875,1.0,6.0,1.0,1.0,6-11 años,7.38412744098559,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,1750.0,3.0,6.0,1.0,1.0,12-14 años,7.467942332285852,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,2230.0,3.0,8.0,1.0,1.0,17-19 años,7.7102051944325325,0,1,1,0
1,14.0,1.0,1.0,1.0,6.0,2.0,2230.0,3.0,8.0,1.0,1.0,12-14 años,7.7102051944325325,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,1878.125,1.0,5.0,1.0,1.0,6-11 años,7.538561521947998,0,1,1,0
1,9.0,2.0,1.0,1.0,6.0,2.0,342.625,1.0,5.0,1.0,1.0,6-11 años,5.83955094648541,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,1.0,3287.0625,1.0,5.0,1.0,1.0,12-14 años,8.098053764511226,0,1,1,0
1,8.0,2.0,1.0,1.0,6.0,1.0,3287.0625,1.0,5.0,1.0,1.0,6-11 años,8.098053764511226,0,1,1,0
1,19.0,2.0,1.0,1.0,6.0,2.0,922.2900390625,4.0,5.0,1.0,1.0,17-19 años,6.827943420311961,0,1,1,0
1,10.0,2.0,1.0,1.0,6.0,2.0,2017.5,1.0,5.0,1.0,1.0,6-11 años,7.610109940292996,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,2116.666748046875,3.0,8.0,1.0,1.0,17-19 años,7.65807017102761,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,2643.33349609375,3.0,8.0,1.0,1.0,15-16 años,7.880174326184534,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,2.0,2643.33349609375,3.0,8.0,1.0,1.0,12-14 años,7.880174326184534,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,2643.33349609375,0.0,8.0,1.0,1.0,6-11 años,7.880174326184534,0,1,1,0
1,9.0,1.0,1.0,1.0,6.0,2.0,1375.0,1.0,8.0,1.0,1.0,6-11 años,7.226936018493289,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,900.0,4.0,8.0,1.0,1.0,17-19 años,6.803505257608338,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,900.0,4.0,8.0,1.0,1.0,17-19 años,6.803505257608338,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,1800.0,3.0,8.0,1.0,1.0,17-19 años,7.496097345175956,0,1,1,0
1,17.0,1.0,1.0,1.0,6.0,2.0,2861.5,3.0,5.0,1.0,1.0,17-19 años,7.959450647862495,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,2.0,2861.5,3.0,5.0,1.0,1.0,12-14 años,7.959450647862495,0,1,1,0
1,9.0,1.0,1.0,1.0,6.0,2.0,2861.5,1.0,5.0,1.0,1.0,6-11 años,7.959450647862495,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,4504.33349609375,3.0,8.0,2.0,1.0,15-16 años,8.413017195292236,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,1811.3751220703125,1.0,6.0,1.0,1.0,6-11 años,7.502393486187138,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,2.0,4659.93359375,3.0,8.0,1.0,1.0,12-14 años,8.44697104906035,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,1493.333251953125,3.0,5.0,1.0,1.0,17-19 años,7.3094354010281215,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,1493.333251953125,1.0,5.0,1.0,1.0,6-11 años,7.3094354010281215,0,1,1,0
1,7.0,1.0,1.0,1.0,6.0,2.0,1493.333251953125,0.0,5.0,1.0,1.0,6-11 años,7.3094354010281215,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,2.0,333.0833435058594,3.0,5.0,1.0,1.0,12-14 años,5.811390493303574,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,3568.33349609375,3.0,8.0,1.0,1.0,17-19 años,8.1801341615718,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,3568.33349609375,1.0,8.0,1.0,1.0,6-11 años,8.1801341615718,0,1,1,0
1,19.0,2.0,1.0,1.0,6.0,2.0,2007.0833740234375,3.0,6.0,1.0,1.0,17-19 años,7.6049360008776565,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,1242.219970703125,1.0,8.0,1.0,1.0,6-11 años,7.1254600434347495,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,846.0416870117188,4.0,7.0,1.0,1.0,17-19 años,6.741749910692069,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,846.0416870117188,3.0,7.0,1.0,1.0,15-16 años,6.741749910692069,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,2835.83349609375,3.0,5.0,1.0,1.0,17-19 años,7.950443742953896,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,2105.0,3.0,8.0,1.0,1.0,17-19 años,7.652545692693921,0,1,1,0
1,13.0,1.0,1.0,1.0,6.0,2.0,5430.5556640625,3.0,8.0,1.0,1.0,12-14 años,8.59998086619881,0,1,1,0
1,8.0,1.0,1.0,1.0,6.0,2.0,540.0,1.0,5.0,2.0,1.0,6-11 años,6.293419278846481,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,2571.35009765625,3.0,5.0,1.0,1.0,15-16 años,7.852575194934092,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,1884.0,4.0,6.0,1.0,1.0,17-19 años,7.541683099882111,0,1,1,0
1,7.0,2.0,1.0,1.0,6.0,2.0,1884.0,1.0,6.0,1.0,1.0,6-11 años,7.541683099882111,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,1884.0,1.0,6.0,1.0,1.0,6-11 años,7.541683099882111,0,1,1,0
1,7.0,1.0,1.0,1.0,6.0,2.0,3838.574951171875,1.0,5.0,1.0,1.0,6-11 años,8.253116949656214,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,3838.574951171875,0.0,5.0,1.0,1.0,6-11 años,8.253116949656214,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,2293.89990234375,1.0,5.0,1.0,1.0,6-11 años,7.738444506006968,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,2293.89990234375,1.0,5.0,1.0,1.0,6-11 años,7.738444506006968,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,808.2666625976562,3.0,5.0,1.0,1.0,15-16 años,6.6961284827675716,0,1,1,0
1,13.0,1.0,1.0,1.0,6.0,2.0,808.2666625976562,3.0,5.0,1.0,1.0,12-14 años,6.6961284827675716,0,1,1,0
1,10.0,2.0,1.0,1.0,6.0,2.0,808.2666625976562,1.0,5.0,1.0,1.0,6-11 años,6.6961284827675716,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,937.4066772460938,1.0,5.0,1.0,1.0,12-14 años,6.8441834128788415,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,937.4066772460938,1.0,5.0,1.0,1.0,6-11 años,6.8441834128788415,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,937.4066772460938,0.0,5.0,1.0,1.0,6-11 años,6.8441834128788415,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,880.0,1.0,5.0,1.0,1.0,12-14 años,6.78105762593618,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,2373.333251953125,3.0,6.0,1.0,1.0,15-16 años,7.772471941035271,0,1,1,0
1,19.0,2.0,1.0,1.0,6.0,2.0,2187.5,5.0,6.0,1.0,1.0,17-19 años,7.69097165663095,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,2187.5,3.0,6.0,1.0,1.0,15-16 años,7.69097165663095,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,4163.888671875,3.0,3.0,1.0,1.0,15-16 años,8.334444824801928,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,3996.127685546875,3.0,7.0,1.0,1.0,17-19 años,8.29333130354681,0,1,1,0
1,8.0,1.0,1.0,1.0,6.0,2.0,3142.0,1.0,3.0,1.0,1.0,6-11 años,8.052933036797567,0,1,1,0
1,18.0,2.0,1.0,1.0,6.0,2.0,3865.277587890625,3.0,8.0,1.0,1.0,17-19 años,8.26004745954204,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,2372.46240234375,4.0,8.0,1.0,1.0,17-19 años,7.7721050972692165,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,2737.5,3.0,8.0,1.0,1.0,17-19 años,7.915165604223776,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,525.0,2.0,5.0,1.0,1.0,12-14 años,6.26530121273771,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,5275.0,2.0,6.0,1.0,1.0,12-14 años,8.570923513837204,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,2527.5,2.0,5.0,10.0,1.0,12-14 años,7.835381520520038,0,1,0,0
1,7.0,2.0,1.0,1.0,6.0,2.0,2527.5,0.0,5.0,10.0,1.0,6-11 años,7.835381520520038,0,1,0,0
1,11.0,1.0,1.0,1.0,6.0,2.0,1008.3333129882812,1.0,8.0,2.0,1.0,6-11 años,6.917045305732309,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,1975.0,1.0,8.0,1.0,1.0,6-11 años,7.588829878307813,0,1,1,0
1,8.0,1.0,1.0,1.0,6.0,2.0,1975.0,1.0,8.0,1.0,1.0,6-11 años,7.588829878307813,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,2111.27099609375,4.0,8.0,1.0,1.0,17-19 años,7.655518949139191,0,1,1,0
1,11.0,1.0,1.0,1.0,27.0,2.0,1332.5833740234375,1.0,8.0,2.0,1.0,6-11 años,7.195624864369846,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,967.9583129882812,1.0,8.0,1.0,1.0,6-11 años,6.876221590313423,0,1,1,0
1,9.0,2.0,1.0,1.0,6.0,2.0,2787.666748046875,1.0,5.0,1.0,1.0,6-11 años,7.933318892516513,0,1,1,0
1,18.0,2.0,1.0,1.0,27.0,2.0,1567.4000244140625,3.0,1.0,1.0,1.0,17-19 años,7.357811285984399,0,1,1,0
1,8.0,1.0,1.0,1.0,27.0,2.0,1567.4000244140625,1.0,1.0,1.0,1.0,6-11 años,7.357811285984399,0,1,1,0
0,17.0,2.0,1.0,1.0,6.0,1.0,725.927734375,3.0,1.0,2.0,1.0,17-19 años,6.588827070082446,0,1,1,1
1,15.0,2.0,1.0,1.0,6.0,1.0,725.927734375,3.0,1.0,2.0,1.0,15-16 años,6.588827070082446,0,1,1,0
1,13.0,2.0,1.0,1.0,6.0,1.0,725.927734375,2.0,1.0,2.0,1.0,12-14 años,6.588827070082446,0,1,1,0
1,11.0,1.0,1.0,1.0,27.0,1.0,725.927734375,1.0,1.0,2.0,1.0,6-11 años,6.588827070082446,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,688.0208740234375,3.0,5.0,2.0,1.0,17-19 años,6.535271566670034,0,1,1,0
1,16.0,2.0,1.0,1.0,27.0,2.0,688.0208740234375,3.0,5.0,2.0,1.0,15-16 años,6.535271566670034,0,1,1,0
1,13.0,1.0,1.0,1.0,6.0,2.0,688.0208740234375,3.0,5.0,2.0,1.0,12-14 años,6.535271566670034,0,1,1,0
1,10.0,2.0,1.0,1.0,27.0,2.0,688.0208740234375,1.0,5.0,2.0,1.0,6-11 años,6.535271566670034,0,1,1,0
1,8.0,2.0,1.0,1.0,6.0,2.0,688.0208740234375,1.0,5.0,2.0,1.0,6-11 años,6.535271566670034,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,2632.222412109375,1.0,1.0,2.0,1.0,12-14 años,7.875963626916066,0,1,1,0
1,10.0,1.0,1.0,1.0,6.0,2.0,1288.0,1.0,7.0,1.0,1.0,6-11 años,7.161622002939187,0,1,1,0
1,7.0,2.0,1.0,1.0,6.0,2.0,1288.0,1.0,7.0,1.0,1.0,6-11 años,7.161622002939187,0,1,1,0
1,17.0,2.0,1.0,1.0,6.0,2.0,550.625,3.0,5.0,1.0,1.0,17-19 años,6.312868467589711,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,550.625,3.0,5.0,1.0,1.0,15-16 años,6.312868467589711,0,1,1,0
1,9.0,1.0,1.0,1.0,6.0,2.0,146.6666717529297,1.0,6.0,2.0,1.0,6-11 años,4.994957515821245,0,1,1,0
1,7.0,1.0,1.0,1.0,6.0,2.0,146.6666717529297,0.0,6.0,2.0,1.0,6-11 años,4.994957515821245,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,146.6666717529297,3.0,6.0,2.0,1.0,15-16 años,4.994957515821245,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,505.83331298828125,3.0,8.0,2.0,1.0,15-16 años,6.228182178307805,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,505.83331298828125,0.0,8.0,2.0,1.0,6-11 años,6.228182178307805,0,1,1,0
1,13.0,2.0,1.0,1.0,6.0,2.0,505.83331298828125,3.0,8.0,2.0,1.0,12-14 años,6.228182178307805,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,1263.3333740234375,3.0,5.0,1.0,1.0,15-16 años,7.14230028520384,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,1.0,664.0645751953125,3.0,5.0,1.0,1.0,12-14 años,6.499884141498276,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,1679.166748046875,3.0,8.0,1.0,1.0,15-16 años,7.426648322261681,0,1,1,0
1,8.0,2.0,1.0,1.0,6.0,2.0,1679.166748046875,1.0,8.0,1.0,1.0,6-11 años,7.426648322261681,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,1679.166748046875,0.0,8.0,1.0,1.0,6-11 años,7.426648322261681,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,506.25,3.0,8.0,1.0,1.0,15-16 años,6.229003978705924,0,1,1,0
1,9.0,1.0,1.0,1.0,6.0,2.0,506.25,1.0,8.0,1.0,1.0,6-11 años,6.229003978705924,0,1,1,0
1,16.0,2.0,1.0,1.0,6.0,2.0,720.2083129882812,3.0,8.0,1.0,1.0,15-16 años,6.580928017868779,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,2.0,720.2083129882812,3.0,8.0,1.0,1.0,15-16 años,6.580928017868779,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,2.0,720.2083129882812,3.0,8.0,1.0,1.0,15-16 años,6.580928017868779,0,1,1,0
1,13.0,1.0,1.0,1.0,6.0,2.0,1238.2000732421875,3.0,5.0,1.0,1.0,12-14 años,7.122221348207069,0,1,1,0
1,9.0,2.0,1.0,1.0,6.0,2.0,2515.0,1.0,8.0,1.0,1.0,6-11 años,7.830425617820331,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,855.0,2.0,8.0,1.0,1.0,12-14 años,6.752270376141742,0,1,1,0
1,9.0,1.0,1.0,1.0,6.0,2.0,855.0,1.0,8.0,1.0,1.0,6-11 años,6.752270376141742,0,1,1,0
1,13.0,2.0,1.0,1.0,6.0,2.0,2579.853271484375,3.0,5.0,1.0,1.0,12-14 años,7.85587534861962,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,1569.1806640625,1.0,5.0,2.0,1.0,6-11 años,7.358945964373278,0,1,1,0
1,13.0,2.0,1.0,1.0,6.0,2.0,890.844970703125,3.0,5.0,2.0,1.0,12-14 años,6.793292317814925,0,1,1,0
1,11.0,2.0,1.0,1.0,6.0,2.0,890.844970703125,1.0,5.0,2.0,1.0,6-11 años,6.793292317814925,0,1,1,0
1,13.0,2.0,1.0,1.0,6.0,2.0,489.92498779296875,2.0,5.0,2.0,1.0,12-14 años,6.196291341770925,0,1,1,0
1,9.0,1.0,1.0,1.0,6.0,2.0,489.92498779296875,1.0,5.0,2.0,1.0,6-11 años,6.196291341770925,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,489.92498779296875,0.0,5.0,2.0,1.0,6-11 años,6.196291341770925,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,692.3428344726562,3.0,5.0,1.0,1.0,15-16 años,6.541524587499692,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,2.0,692.3428344726562,3.0,5.0,1.0,1.0,15-16 años,6.541524587499692,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,2.0,692.3428344726562,3.0,5.0,1.0,1.0,12-14 años,6.541524587499692,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,692.3428344726562,1.0,5.0,1.0,1.0,6-11 años,6.541524587499692,0,1,1,0
1,14.0,1.0,1.0,1.0,6.0,2.0,599.5499877929688,3.0,5.0,1.0,1.0,12-14 años,6.39784588167408,0,1,1,0
1,11.0,1.0,1.0,1.0,6.0,2.0,599.5499877929688,1.0,5.0,1.0,1.0,6-11 años,6.39784588167408,0,1,1,0
0,19.0,2.0,1.0,1.0,6.0,2.0,906.9833374023438,3.0,5.0,1.0,1.0,17-19 años,6.811226027554437,0,1,1,1
1,14.0,2.0,1.0,1.0,6.0,2.0,1416.25,3.0,5.0,1.0,1.0,12-14 años,7.256473653204413,0,1,1,0
1,6.0,2.0,1.0,1.0,6.0,2.0,1294.7554931640625,0.0,8.0,1.0,1.0,6-11 años,7.1668491964311265,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,245.55555725097656,3.0,8.0,1.0,1.0,15-16 años,5.5075873524728,0,1,1,0
1,16.0,1.0,1.0,1.0,6.0,2.0,918.2000122070312,3.0,5.0,1.0,1.0,15-16 años,6.823503739814606,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,828.9583740234375,3.0,5.0,2.0,1.0,15-16 años,6.72137554775401,0,1,1,0
1,10.0,2.0,1.0,1.0,6.0,2.0,828.9583740234375,1.0,5.0,2.0,1.0,6-11 años,6.72137554775401,0,1,1,0
1,6.0,1.0,1.0,1.0,6.0,2.0,828.9583740234375,0.0,5.0,2.0,1.0,6-11 años,6.72137554775401,0,1,1,0
0,14.0,2.0,1.0,1.0,6.0,2.0,846.0999755859375,2.0,6.0,1.0,1.0,12-14 años,6.741818722616749,0,1,1,1
1,10.0,1.0,1.0,1.0,6.0,2.0,846.0999755859375,1.0,6.0,1.0,1.0,6-11 años,6.741818722616749,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,2.0,2193.53759765625,2.0,5.0,2.0,1.0,12-14 años,7.693726641656965,0,1,1,0
1,7.0,2.0,1.0,1.0,6.0,2.0,2193.53759765625,1.0,5.0,2.0,1.0,6-11 años,7.693726641656965,0,1,1,0
1,18.0,1.0,1.0,1.0,6.0,2.0,3411.416748046875,4.0,8.0,1.0,1.0,17-19 años,8.135176043018884,0,1,1,0
1,14.0,1.0,1.0,1.0,6.0,1.0,545.5556030273438,3.0,5.0,2.0,1.0,12-14 años,6.3036360463154075,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,1.0,545.5556030273438,1.0,5.0,2.0,1.0,12-14 años,6.3036360463154075,0,1,1,0
1,17.0,1.0,1.0,1.0,6.0,2.0,1256.5777587890625,3.0,8.0,1.0,1.0,17-19 años,7.136942736077286,0,1,1,0
1,15.0,2.0,1.0,1.0,6.0,1.0,1582.699951171875,3.0,7.0,2.0,1.0,15-16 años,7.367519129666004,0,1,1,0
1,12.0,1.0,1.0,1.0,6.0,1.0,1582.699951171875,2.0,7.0,2.0,1.0,12-14 años,7.367519129666004,0,1,1,0
1,14.0,2.0,1.0,1.0,6.0,1.0,1582.699951171875,3.0,7.0,2.0,1.0,12-14 años,7.367519129666004,0,1,1,0
1,7.0,2.0,1.0,1.0,6.0,2.0,1582.699951171875,0.0,7.0,2.0,1.0,6-11 años,7.367519129666004,0,1,1,0
1,19.0,1.0,1.0,1.0,6.0,2.0,3156.06640625,4.0,6.0,1.0,1.0,17-19 años,8.057398522942405,0,1,1,0
1,17.0,1.0,1.0,1.0,6.0,2.0,528.5,3.0,5.0,1.0,1.0,17-19 años,6.271933165041461,0,1,1,0
1,9.0,2.0,1.0,1.0,6.0,2.0,528.5,1.0,5.0,1.0,1.0,6-11 años,6.271933165041461,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,1164.8221435546875,3.0,5.0,2.0,1.0,15-16 años,7.061181819730844,0,1,1,0
1,6.0,2.0,1.0,1.0,6.0,2.0,2684.083251953125,0.0,6.0,1.0,1.0,6-11 años,7.895467012776292,0,1,1,0
1,6.0,2.0,1.0,1.0,6.0,2.0,197.50001525878906,0.0,5.0,2.0,1.0,6-11 años,5.290789176997716,0,1,1,0
1,15.0,1.0,1.0,1.0,6.0,2.0,709.7916870117188,3.0,5.0,1.0,1.0,15-16 años,6.566379400955661,0,1,1,0
1,12.0,2.0,1.0,1.0,6.0,2.0,709.7916870117188,2.0,5.0,1.0,1.0,12-14 años,6.566379400955661,0,1,1,0
